time_s,temperature_C,pwm,heat_cool
783.59,32.76,255,1
784.09,32.75,255,1
784.59,32.73,255,1
785.09,32.68,255,1
785.59,32.67,255,1
786.09,32.62,255,1
786.59,32.59,255,1
787.09,32.59,255,1
787.59,32.55,255,1
788.09,32.51,255,1
788.59,32.50,255,1
789.09,32.47,255,1
789.59,32.43,255,1
790.09,32.42,255,1
790.59,32.39,255,1
791.09,32.35,255,1
791.59,32.34,255,1
792.09,32.32,255,1
792.59,32.26,255,1
793.09,32.25,255,1
793.59,32.24,255,1
794.09,32.19,255,1
794.59,32.17,255,1
795.09,32.17,255,1
795.59,32.12,255,1
796.09,32.09,255,1
796.59,32.09,255,1
797.09,32.07,255,1
797.59,32.02,255,1
798.09,32.01,255,1
798.59,32.00,255,1
799.09,31.95,255,1
799.59,31.93,255,1
800.09,31.92,255,1
800.59,31.90,255,1
801.09,31.85,255,1
801.59,31.84,255,1
802.09,31.84,255,1
802.59,31.80,255,1
803.09,31.76,255,1
803.59,31.76,255,1
804.09,31.75,255,1
804.59,31.69,255,1
805.09,31.68,255,1
805.59,31.67,255,1
806.09,31.65,255,1
806.59,31.60,255,1
807.09,31.59,255,1
807.59,31.59,255,1
808.09,31.55,255,1
808.59,31.52,255,1
809.09,31.51,255,1
809.59,31.51,255,1
810.09,31.47,255,1
810.59,31.44,255,1
811.09,31.43,255,1
811.59,31.42,255,1
812.09,31.39,255,1
812.59,31.36,255,1
813.09,31.35,255,1
813.59,31.34,255,1
814.09,31.31,255,1
814.59,31.28,255,1
815.09,31.27,255,1
815.59,31.26,255,1
816.09,31.25,255,1
816.59,31.21,255,1
817.09,31.19,255,1
817.59,31.18,255,1
818.09,31.18,255,1
818.59,31.13,255,1
819.09,31.11,255,1
819.59,31.10,255,1
820.09,31.10,255,1
820.59,31.07,255,1
821.09,31.03,255,1
821.59,31.02,255,1
822.09,31.02,255,1
822.59,31.01,255,1
823.09,30.96,255,1
823.59,30.94,255,1
824.09,30.94,255,1
824.59,30.94,255,1
825.09,30.91,255,1
825.59,30.87,255,1
826.09,30.86,255,1
826.59,30.86,255,1
827.09,30.85,255,1
827.59,30.82,255,1
828.09,30.79,255,1
828.59,30.78,255,1
829.09,30.78,255,1
829.59,30.77,255,1
830.09,30.74,255,1
830.59,30.70,255,1
831.09,30.70,255,1
831.59,30.70,255,1
832.09,30.69,255,1
832.59,30.66,255,1
833.09,30.63,255,1
833.59,30.62,255,1
834.09,30.61,255,1
834.59,30.61,255,1
835.09,30.58,255,1
835.59,30.55,255,1
836.09,30.54,255,1
836.59,30.53,255,1
837.09,30.53,255,1
837.59,30.51,255,1
838.09,30.47,255,1
838.59,30.46,255,1
839.09,30.45,255,1
839.59,30.45,255,1
840.09,30.44,255,1
840.59,30.41,255,1
841.09,30.38,255,1
841.59,30.37,255,1
842.09,30.37,255,1
842.59,30.37,255,1
843.09,30.35,255,1
843.59,30.31,255,1
844.09,30.30,255,1
844.59,30.29,255,1
845.09,30.29,255,1
845.59,30.28,255,1
846.09,30.25,255,1
846.59,30.23,255,1
847.09,30.21,255,1
847.59,30.21,255,1
848.09,30.21,255,1
848.59,30.19,255,1
849.09,30.17,255,1
849.59,30.14,255,1
850.09,30.13,255,1
850.59,30.13,255,1
851.09,30.13,255,1
851.59,30.11,255,1
852.09,30.08,255,1
852.59,30.06,255,1
853.09,30.05,255,1
853.59,30.05,255,1
854.09,30.05,255,1
854.59,30.04,255,1
855.09,30.01,255,1
855.59,29.99,255,1
856.09,29.98,255,1
856.59,29.97,255,1
857.09,29.97,255,1
857.59,29.96,255,1
858.09,29.94,255,1
858.59,29.91,255,1
859.09,29.90,255,1
859.59,29.89,255,1
860.09,29.89,255,1
860.59,29.88,255,1
861.09,29.88,255,1
861.59,29.85,255,1
862.09,29.83,255,1
862.59,29.81,255,1
863.09,29.81,255,1
863.59,29.81,255,1
864.09,29.81,255,1
864.59,29.80,255,1
865.09,29.78,255,1
865.59,29.75,255,1
866.09,29.74,255,1
866.59,29.73,255,1
867.09,29.73,255,1
867.59,29.73,255,1
868.09,29.72,255,1
868.59,29.70,255,1
869.09,29.67,255,1
869.59,29.66,255,1
870.09,29.65,255,1
870.59,29.65,255,1
871.09,29.65,255,1
871.59,29.64,255,1
872.09,29.63,255,1
872.59,29.60,255,1
873.09,29.58,255,1
873.59,29.57,255,1
874.09,29.57,255,1
874.59,29.57,255,1
875.09,29.56,255,1
875.59,29.55,255,1
876.09,29.54,255,1
876.59,29.51,255,1
877.09,29.50,255,1
877.59,29.49,255,1
878.09,29.49,255,1
878.59,29.49,255,1
879.09,29.48,255,1
879.59,29.47,255,1
880.09,29.44,255,1
880.59,29.42,255,1
881.09,29.41,255,1
881.59,29.41,255,1
882.09,29.41,255,1
882.59,29.40,255,1
883.09,29.40,255,1
883.59,29.38,255,1
884.09,29.37,255,1
884.59,29.34,255,1
885.09,29.34,255,1
885.59,29.33,255,1
886.09,29.33,255,1
886.59,29.33,255,1
887.09,29.32,255,1
887.59,29.31,255,1
888.09,29.29,255,1
888.59,29.27,255,1
889.09,29.26,255,1
889.59,29.25,255,1
890.09,29.25,255,1
890.59,29.25,255,1
891.09,29.25,255,1
891.59,29.24,255,1
892.09,29.23,255,1
892.59,29.20,255,1
893.09,29.18,255,1
893.59,29.18,255,1
894.09,29.17,255,1
894.59,29.17,255,1
895.09,29.17,255,1
895.59,29.17,255,1
896.09,29.16,255,1
896.59,29.13,255,1
897.09,29.12,255,1
897.59,29.10,255,1
898.09,29.10,255,1
898.59,29.09,255,1
899.09,29.09,255,1
899.59,29.09,255,1
900.09,29.08,255,1
900.59,29.08,255,1
901.09,29.06,255,1
901.59,29.04,255,1
902.09,29.02,255,1
902.59,29.02,255,1
903.09,29.01,255,1
903.59,29.01,255,1
904.09,29.01,255,1
904.59,29.01,255,1
905.09,29.00,255,1
905.59,28.99,255,1
906.09,28.96,255,1
906.59,28.95,255,1
907.09,28.94,255,1
907.59,28.93,255,1
908.09,28.93,255,1
908.59,28.93,255,1
909.09,28.93,255,1
909.59,28.93,255,1
910.09,28.92,255,1
910.59,28.90,255,1
911.09,28.88,255,1
911.59,28.86,255,1
912.09,28.86,255,1
912.59,28.85,255,1
913.09,28.85,255,1
913.59,28.85,255,1
914.09,28.85,255,1
914.59,28.84,255,1
915.09,28.83,255,1
915.59,28.82,255,1
916.09,28.79,255,1
916.59,28.78,255,1
917.09,28.78,255,1
917.59,28.78,255,1
918.09,28.77,255,1
918.59,28.77,255,1
919.09,28.77,255,1
919.59,28.76,255,1
920.09,28.75,255,1
920.59,28.74,255,1
921.09,28.72,255,1
921.59,28.70,255,1
922.09,28.70,255,1
922.59,28.70,255,1
923.09,28.69,255,1
923.59,28.69,255,1
924.09,28.69,255,1
924.59,28.69,255,1
925.09,28.69,255,1
925.59,28.67,255,1
926.09,28.66,255,1
926.59,28.64,255,1
927.09,28.62,255,1
927.59,28.62,255,1
928.09,28.62,255,1
928.59,28.62,255,1
929.09,28.61,255,1
929.59,28.61,255,1
930.09,28.61,255,1
930.59,28.61,255,1
931.09,28.59,255,1
931.59,28.55,255,1
932.09,28.54,255,1
932.59,28.54,255,1
933.09,28.54,255,1
933.59,28.54,255,1
934.09,28.53,255,1
934.59,28.53,255,1
935.09,28.53,255,1
935.59,28.53,255,1
936.09,28.53,255,1
936.59,28.52,255,1
937.09,28.48,255,1
937.59,28.46,255,1
938.09,28.46,255,1
938.59,28.46,255,1
939.09,28.46,255,1
939.59,28.46,255,1
940.09,28.46,255,1
940.59,28.46,255,1
941.09,28.46,255,1
941.59,28.46,255,1
942.09,28.45,255,1
942.59,28.44,255,1
943.09,28.40,255,1
943.59,28.38,255,1
944.09,28.38,255,1
944.59,28.38,255,1
945.09,28.38,255,1
945.59,28.38,255,1
946.09,28.38,255,1
946.59,28.38,255,1
947.09,28.38,255,1
947.59,28.38,255,1
948.09,28.38,255,1
948.59,28.37,255,1
949.09,28.35,255,1
949.59,28.32,255,1
950.09,28.31,255,1
950.59,28.30,255,1
951.09,28.30,255,1
951.59,28.30,255,1
952.09,28.30,255,1
952.59,28.30,255,1
953.09,28.30,255,1
953.59,28.30,255,1
954.09,28.30,255,1
954.59,28.30,255,1
955.09,28.30,255,1
955.59,28.29,255,1
956.09,28.28,255,1
956.59,28.24,255,1
957.09,28.23,255,1
957.59,28.22,255,1
958.09,28.22,255,1
958.59,28.22,255,1
959.09,28.22,255,1
959.59,28.22,255,1
960.09,28.22,255,1
960.59,28.22,255,1
961.09,28.22,255,1
961.59,28.22,255,1
962.09,28.22,255,1
962.59,28.20,255,1
963.09,28.16,255,1
963.59,28.15,255,1
964.09,28.15,255,1
964.59,28.14,255,1
965.09,28.14,255,1
965.59,28.14,255,1
966.09,28.14,255,1
966.59,28.14,255,1
967.09,28.14,255,1
967.59,28.14,255,1
968.09,28.14,255,1
968.59,28.14,255,1
969.09,28.13,255,1
969.59,28.10,255,1
970.09,28.07,255,1
970.59,28.07,255,1
971.09,28.07,255,1
971.59,28.07,255,1
972.09,28.07,255,1
972.59,28.06,255,1
973.09,28.06,255,1
973.59,28.06,255,1
974.09,28.06,255,1
974.59,28.06,255,1
975.09,28.06,255,1
975.59,28.06,255,1
976.09,28.06,255,1
976.59,28.05,255,1
977.09,28.02,255,1
977.59,27.99,255,1
978.09,27.99,255,1
978.59,27.99,255,1
979.09,27.99,255,1
979.59,27.99,255,1
980.09,27.98,255,1
980.59,27.99,255,1
981.09,27.98,255,1
981.59,27.98,255,1
982.09,27.98,255,1
982.59,27.98,255,1
983.09,27.98,255,1
983.59,27.98,255,1
984.09,27.98,255,1
984.59,27.97,255,1
985.09,27.94,255,1
985.59,27.92,255,1
986.09,27.91,255,1
986.59,27.91,255,1
987.09,27.91,255,1
987.59,27.91,255,1
988.09,27.91,255,1
988.59,27.91,255,1
989.09,27.91,255,1
989.59,27.90,255,1
990.09,27.90,255,1
990.59,27.90,255,1
991.09,27.90,255,1
991.59,27.90,255,1
992.09,27.90,255,1
992.59,27.89,255,1
993.09,27.87,255,1
993.59,27.84,255,1
994.09,27.83,255,1
994.59,27.83,255,1
995.09,27.83,255,1
995.59,27.83,255,1
996.09,27.83,255,1
996.59,27.83,255,1
997.09,27.83,255,1
997.59,27.83,255,1
998.09,27.83,255,1
998.59,27.83,255,1
999.09,27.83,255,1
999.59,27.83,255,1
1000.09,27.83,255,1
1000.59,27.82,255,1
1001.09,27.81,255,1
1001.59,27.78,255,1
1002.09,27.76,255,1
1002.59,27.75,255,1
1003.09,27.75,255,1
1003.59,27.75,255,1
1004.09,27.75,255,1
1004.59,27.75,255,1
1005.09,27.75,255,1
1005.59,27.75,255,1
1006.09,27.75,255,1
1006.59,27.75,255,1
1007.09,27.75,255,1
1007.59,27.75,255,1
1008.09,27.75,255,1
1008.59,27.74,255,1
1009.09,27.72,255,1
1009.59,27.69,255,1
1010.09,27.68,255,1
1010.59,27.67,255,1
1011.09,27.67,255,1
1011.59,27.67,255,1
1012.09,27.67,255,1
1012.59,27.67,255,1
1013.09,27.67,255,1
1013.59,27.67,255,1
1014.09,27.67,255,1
1014.59,27.67,255,1
1015.09,27.67,255,1
1015.59,27.67,255,1
1016.09,27.67,255,1
1016.59,27.67,255,1
1017.09,27.67,255,1
1017.59,27.65,255,1
1018.09,27.63,255,1
1018.59,27.60,255,1
1019.09,27.60,255,1
1019.59,27.60,255,1
1020.09,27.60,255,1
1020.59,27.60,255,1
1021.09,27.59,255,1
